it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	
0	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.35505625992856382	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.13046084303710087	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295	0.22459541689146295
1000	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.16770682607382828	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.14890469007792398	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301	0.018802135995904301
2000	0.32763923256930538	0.32763923256930538	0.32763923256930538	0.32763923256930538	0.32763923256930538	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.15351683271184277	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.41479097877198545	0.4031070072157843	0.4031070072157843	0.4031070072157843	0.4031070072157843	0.4031070072157843	0.4031070072157843	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.13461505578034952	0.098368628672091896	0.098368628672091896	0.098368628672091896	0.098368628672091896	0.098368628672091896	0.098368628672091896	0.098368628672091896	0.098368628672091896	0.098368628672091896	0.098368628672091896	0.098368628672091896	0.098368628672091896	0.098368628672091896	0.098368628672091896	0.098368628672091896	-0.075467774646478913	-0.075467774646478913	-0.075467774646478913	-0.075467774646478913	-0.075467774646478913	-0.24959017450394153	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.018901776931493253	0.28017592299163596	0.28017592299163596	0.28017592299163596	0.31642235009989356	0.31642235009989356	0.31642235009989356	0.31642235009989356	0.31642235009989356	0.31642235009989356	0.31642235009989356	0.31642235009989356	0.31642235009989356	0.31642235009989356	0.31642235009989356	0.31642235009989356	0.31642235009989356	0.31642235009989356	0.31642235009989356
3000	0.34922595718925475	0.34922595718925475	0.34922595718925475	0.34922595718925475	0.34922595718925475	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.10856819373734597	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.29969830387269397	0.28360233788470979	0.28360233788470979	0.28360233788470979	0.28360233788470979	0.28360233788470979	0.28360233788470979	0.091761474048191877	0.091761474048191877	0.091761474048191877	0.091761474048191877	0.091761474048191877	0.091761474048191877	0.091761474048191877	0.091761474048191877	0.091761474048191877	0.091761474048191877	0.091761474048191877	0.091761474048191877	0.091761474048191877	0.091761474048191877	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.099343022547996568	0.065623619304544967	0.065623619304544967	0.065623619304544967	0.065623619304544967	0.065623619304544967	-0.17503414414736382	0.016806719689154093	0.016806719689154093	0.016806719689154093	0.016806719689154093	0.016806719689154093	0.016806719689154093	0.016806719689154093	0.016806719689154093	0.016806719689154093	0.016806719689154093	0.016806719689154093	0.016806719689154093	0.016806719689154093	0.016806719689154093	0.0092251711893494015	0.0092251711893494015	0.0092251711893494015	0.0092251711893494015	0.0092251711893494015	0.0092251711893494015	0.0092251711893494015	0.0092251711893494015	0.0092251711893494015	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974	0.2003552813246974
4000	0.30669791858942208	0.30669791858942208	0.30669791858942208	0.30669791858942208	0.30669791858942208	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.12052757117489586	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.30715675348910543	0.47151593772157896	0.47151593772157896	0.47151593772157896	0.47151593772157896	0.47151593772157896	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.10206149643226789	0.080367162126044431	0.080367162126044431	0.080367162126044431	0.080367162126044431	0.080367162126044431	0.080367162126044431	0.080367162126044431	0.080367162126044431	0.080367162126044431	0.080367162126044431	0.080367162126044431	0.080367162126044431	0.080367162126044431	0.080367162126044431	-0.16481801913215688	-0.16481801913215688	-0.16481801913215688	-0.16481801913215688	-0.16481801913215688	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.018466074742627972	0.20509525705683754	0.20509525705683754	0.20509525705683754	0.20509525705683754	0.20509525705683754	0.20509525705683754	0.22678959136306098	0.22678959136306098	0.22678959136306098	0.22678959136306098	0.22678959136306098	0.22678959136306098	0.22678959136306098	0.22678959136306098	0.22678959136306098	0.22678959136306098	0.22678959136306098	0.22678959136306098	0.22678959136306098	0.22678959136306098
5000	0.34047269276858144	0.34047269276858144	0.34047269276858144	0.34047269276858144	0.34047269276858144	0.34047269276858144	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.14075988230594158	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.3092603349438936	0.40697176369466392	0.40697176369466392	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	0.11742870359562632	-0.066499070926082482	-0.066499070926082482	0.22304398917295512	0.22304398917295512	0.22304398917295512	0.22304398917295512	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.023331178710315259	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728	0.19183163134826728
6000	0.40439798164982382	0.40439798164982382	0.40439798164982382	0.40439798164982382	0.40439798164982382	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.10405962576242454	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.37873068750668837	0.78453363275356991	0.78453363275356991	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	0.11875500581454469	-0.38013565110374609	-0.38013565110374609	0.28564297583527914	0.28564297583527914	0.28564297583527914	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	-0.014695380052120149	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369	0.25997568169214369
7000	0.20524442607056462	0.20524442607056462	0.20524442607056462	0.20524442607056462	0.20524442607056462	0.1480136516389281	0.1480136516389281	0.1480136516389281	0.12707956975645543	0.12707956975645543	0.12707956975645543	0.12707956975645543	0.12707956975645543	0.12707956975645543	0.12707956975645543	0.12707956975645543	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.16133834341103148	0.15810832927437116	0.15810832927437116	0.15810832927437116	0.15810832927437116	0.15810832927437116	0.15810832927437116	0.15810832927437116	0.15810832927437116	0.15810832927437116	0.15810832927437116	0.15810832927437116	1.4227708099403911	1.4227708099403911	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	0.091816657383038472	-1.2175263838698265	-1.2175263838698265	0.11342776868752615	0.11342776868752615	0.11342776868752615	0.056196994255889629	0.056196994255889629	0.056196994255889629	0.035262912373416958	0.035262912373416958	0.035262912373416958	0.035262912373416958	0.035262912373416958	0.035262912373416958	0.035262912373416958	0.035262912373416958	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.06952168602799301	0.066291671891332685	0.066291671891332685	0.066291671891332685	0.066291671891332685	0.066291671891332685	0.066291671891332685	0.066291671891332685	0.066291671891332685	0.066291671891332685	0.066291671891332685	0.066291671891332685
8000	0.32173095574437266	0.32173095574437266	0.32173095574437266	0.32173095574437266	0.32173095574437266	0.080684316112322255	0.080684316112322255	0.080684316112322255	0.080684316112322255	0.080684316112322255	0.080684316112322255	0.080684316112322255	0.080684316112322255	0.080684316112322255	0.080684316112322255	0.080684316112322255	0.14142899233974718	0.14142899233974718	0.14142899233974718	0.14142899233974718	0.14142899233974718	0.14142899233974718	0.14142899233974718	0.14142899233974718	0.14142899233974718	0.14142899233974718	0.14142899233974718	0.14142899233974718	0.14142899233974718	0.14142899233974718	0.14142899233974718	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	0.26385604954796998	1.0307800565092637	1.0307800565092637	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	0.10230052879418185	-0.70904910076489114	-0.70904910076489114	0.21943042695019083	0.21943042695019083	0.21943042695019083	-0.021616212681859592	-0.021616212681859592	-0.021616212681859592	-0.021616212681859592	-0.021616212681859592	-0.021616212681859592	-0.021616212681859592	-0.021616212681859592	-0.021616212681859592	-0.021616212681859592	-0.021616212681859592	0.039128463545565331	0.039128463545565331	0.039128463545565331	0.039128463545565331	0.039128463545565331	0.039128463545565331	0.039128463545565331	0.039128463545565331	0.039128463545565331	0.039128463545565331	0.039128463545565331	0.039128463545565331	0.039128463545565331	0.039128463545565331	0.039128463545565331	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815	0.16155552075378815
